time,x1,y1,x2,y2
17.312,8.33E-02,-0.226,0.11,-0.411
17.321,8.84E-02,-0.224,0.146,-0.403
17.329,9.25E-02,-0.222,0.164,-0.395
17.338,9.68E-02,-0.221,0.186,-0.384
17.346,0.1,-0.219,0.21,-0.373
17.354,0.105,-0.217,0.225,-0.358
17.363,0.107,-0.211,0.246,-0.339
17.371,0.112,-0.209,0.264,-0.319
17.379,0.116,-0.206,0.279,-0.303
17.388,0.123,-0.207,0.288,-0.29
17.396,0.128,-0.204,0.3,-0.272
17.404,0.133,-0.201,0.311,-0.25
17.413,0.137,-0.198,0.321,-0.234
17.421,0.142,-0.194,0.325,-0.222
17.429,0.147,-0.191,0.33,-0.21
17.438,0.152,-0.187,0.335,-0.196
17.446,0.156,-0.183,0.34,-0.183
17.454,0.16,-0.18,0.344,-0.17
17.463,0.164,-0.176,0.347,-0.159
17.471,0.168,-0.173,0.35,-0.149
17.479,0.171,-0.17,0.353,-0.14
17.488,0.174,-0.166,0.355,-0.132
17.496,0.177,-0.164,0.357,-0.126
17.504,0.179,-0.161,0.358,-0.121
17.513,0.181,-0.159,0.36,-0.116
17.521,0.183,-0.157,0.361,-0.112
17.529,0.184,-0.155,0.362,-0.109
17.538,0.185,-0.154,0.363,-0.107
17.546,0.186,-0.153,0.364,-0.106
17.554,0.187,-0.152,0.364,-0.106
17.562,0.187,-0.152,0.364,-0.107
17.571,0.187,-0.152,0.365,-0.108
17.579,0.186,-0.153,0.365,-0.111
17.588,0.185,-0.154,0.364,-0.114
17.596,0.184,-0.155,0.364,-0.118
17.604,0.183,-0.157,0.364,-0.122
17.613,0.181,-0.159,0.363,-0.128
17.621,0.179,-0.161,0.362,-0.135
17.629,0.177,-0.164,0.36,-0.143
17.638,0.174,-0.167,0.358,-0.153
17.646,0.171,-0.169,0.356,-0.163
17.654,0.168,-0.173,0.353,-0.174
17.663,0.165,-0.175,0.349,-0.186
17.671,0.162,-0.179,0.345,-0.197
17.679,0.158,-0.182,0.342,-0.208
17.688,0.154,-0.185,0.335,-0.221
17.696,0.15,-0.189,0.329,-0.236
17.704,0.145,-0.192,0.321,-0.253
17.713,0.141,-0.195,0.31,-0.272
17.721,0.137,-0.198,0.301,-0.285
17.729,0.133,-0.201,0.29,-0.298
17.738,0.128,-0.204,0.275,-0.317
17.746,0.124,-0.207,0.26,-0.336
17.754,0.119,-0.209,0.242,-0.349
17.763,0.115,-0.212,0.227,-0.36
17.771,0.11,-0.215,0.207,-0.373
17.779,0.105,-0.217,0.18,-0.388
17.788,9.94E-02,-0.22,0.159,-0.397
17.796,9.34E-02,-0.222,0.139,-0.403
17.804,8.70E-02,-0.225,0.11,-0.41
17.812,7.80E-02,-0.222,9.05E-02,-0.414
17.821,6.79E-02,-0.227,6.74E-02,-0.417
17.829,5.81E-02,-0.23,4.06E-02,-0.419
17.838,4.80E-02,-0.232,1.65E-02,-0.419
17.846,3.79E-02,-0.236,-4.94E-03,-0.419
17.854,2.79E-02,-0.239,-2.54E-02,-0.417
17.863,1.75E-02,-0.24,-4.55E-02,-0.416
17.871,6.97E-03,-0.241,-6.47E-02,-0.413
17.879,-4.81E-03,-0.241,-8.43E-02,-0.411
17.888,-1.78E-02,-0.237,-0.103,-0.407
17.896,-3.09E-02,-0.236,-0.121,-0.404
17.904,-4.51E-02,-0.236,-0.138,-0.4
17.913,-5.92E-02,-0.234,-0.153,-0.396
17.921,-7.34E-02,-0.23,-0.169,-0.392
17.929,-8.71E-02,-0.225,-0.183,-0.387
17.938,-0.1,-0.219,-0.196,-0.382
17.946,-0.112,-0.213,-0.208,-0.376
17.954,-0.123,-0.207,-0.22,-0.37
17.963,-0.134,-0.201,-0.231,-0.364
17.971,-0.144,-0.194,-0.241,-0.357
17.979,-0.154,-0.186,-0.251,-0.35
17.988,-0.163,-0.179,-0.26,-0.342
17.996,-0.17,-0.172,-0.269,-0.334
18.004,-0.178,-0.164,-0.277,-0.326
18.013,-0.184,-0.157,-0.285,-0.318
18.021,-0.19,-0.15,-0.293,-0.31
18.029,-0.194,-0.145,-0.301,-0.302
18.038,-0.198,-0.14,-0.309,-0.294
18.046,-0.201,-0.136,-0.316,-0.287
18.055,-0.204,-0.132,-0.324,-0.278
18.063,-0.206,-0.128,-0.331,-0.271
18.071,-0.208,-0.125,-0.337,-0.263
18.08,-0.209,-0.123,-0.344,-0.256
18.088,-0.21,-0.121,-0.35,-0.25
18.096,-0.211,-0.12,-0.355,-0.243
18.105,-0.211,-0.12,-0.361,-0.236
18.113,-0.211,-0.12,-0.365,-0.23
18.121,-0.21,-0.121,-0.369,-0.225
18.13,-0.21,-0.123,-0.373,-0.219
18.138,-0.208,-0.125,-0.375,-0.214
18.146,-0.207,-0.127,-0.378,-0.209
18.155,-0.205,-0.131,-0.38,-0.204
18.163,-0.202,-0.134,-0.38,-0.2
18.171,-0.2,-0.138,-0.38,-0.196
18.18,-0.197,-0.142,-0.38,-0.193
18.188,-0.194,-0.147,-0.377,-0.188
18.196,-0.19,-0.148,-0.375,-0.186
18.205,-0.186,-0.152,-0.372,-0.184
18.213,-0.182,-0.158,-0.368,-0.184
18.221,-0.177,-0.164,-0.364,-0.184
18.23,-0.171,-0.169,-0.359,-0.185
18.238,-0.165,-0.175,-0.354,-0.187
18.246,-0.16,-0.18,-0.348,-0.19
18.255,-0.153,-0.186,-0.341,-0.194
18.263,-0.147,-0.191,-0.335,-0.198
18.271,-0.14,-0.196,-0.328,-0.204
18.28,-0.132,-0.201,-0.32,-0.21
18.288,-0.125,-0.206,-0.312,-0.218
18.296,-0.117,-0.211,-0.304,-0.226
18.305,-0.109,-0.215,-0.295,-0.236
18.313,-0.101,-0.219,-0.286,-0.247
18.321,-9.23E-02,-0.222,-0.275,-0.258
18.33,-8.36E-02,-0.226,-0.265,-0.271
18.338,-7.48E-02,-0.229,-0.254,-0.284
18.346,-6.60E-02,-0.232,-0.241,-0.298
18.355,-5.76E-02,-0.234,-0.228,-0.313
18.363,-4.95E-02,-0.236,-0.212,-0.329
18.371,-4.20E-02,-0.237,-0.196,-0.344
18.38,-3.50E-02,-0.238,-0.179,-0.359
18.388,-2.88E-02,-0.239,-0.159,-0.375
18.396,-2.33E-02,-0.239,-0.138,-0.388
18.405,-1.86E-02,-0.24,-0.114,-0.402
18.413,-1.12E-02,-0.235,-8.75E-02,-0.414
18.421,-8.36E-03,-0.235,-6.01E-02,-0.422
18.43,-5.88E-03,-0.235,-2.13E-02,-0.428
18.438,-3.53E-03,-0.235,-1.18E-03,-0.429
18.446,-9.63E-04,-0.235,4.04E-02,-0.424
18.455,2.08E-03,-0.235,5.72E-02,-0.422
18.463,5.92E-03,-0.235,8.45E-02,-0.41
18.471,1.05E-02,-0.235,0.112,-0.397
18.48,1.26E-02,-0.236,0.129,-0.388
18.488,1.83E-02,-0.236,0.15,-0.374
18.496,2.48E-02,-0.236,0.173,-0.356
18.505,3.22E-02,-0.235,0.195,-0.338
18.513,4.05E-02,-0.233,0.205,-0.33
18.521,4.97E-02,-0.232,0.218,-0.317
18.53,5.99E-02,-0.229,0.234,-0.302
18.538,7.09E-02,-0.226,0.249,-0.287
18.546,8.20E-02,-0.225,0.262,-0.275
18.555,9.16E-02,-0.221,0.273,-0.264
18.563,0.101,-0.217,0.282,-0.255
18.571,0.109,-0.213,0.291,-0.247
18.58,0.116,-0.206,0.3,-0.24
18.588,0.124,-0.201,0.309,-0.233
18.596,0.132,-0.196,0.317,-0.228
18.605,0.14,-0.191,0.324,-0.222
18.613,0.147,-0.185,0.332,-0.218
18.621,0.154,-0.18,0.339,-0.215
18.63,0.161,-0.174,0.345,-0.213
18.638,0.167,-0.168,0.35,-0.211
18.646,0.173,-0.162,0.355,-0.21
18.655,0.178,-0.156,0.358,-0.211
18.663,0.183,-0.15,0.361,-0.211
18.671,0.188,-0.144,0.363,-0.212
18.68,0.192,-0.139,0.364,-0.214
18.688,0.195,-0.134,0.365,-0.215
18.696,0.198,-0.13,0.368,-0.219
18.705,0.201,-0.126,0.367,-0.222
18.713,0.203,-0.122,0.365,-0.225
18.721,0.205,-0.119,0.362,-0.228
18.73,0.21,-0.114,0.358,-0.232
18.738,0.211,-0.112,0.354,-0.236
18.746,0.212,-0.111,0.35,-0.24
18.755,0.212,-0.11,0.346,-0.245
18.763,0.212,-0.11,0.342,-0.249
18.771,0.212,-0.111,0.337,-0.253
18.78,0.211,-0.113,0.333,-0.258
18.788,0.21,-0.115,0.328,-0.263
18.796,0.208,-0.118,0.323,-0.268
18.805,0.206,-0.122,0.318,-0.274
18.813,0.203,-0.126,0.313,-0.28
18.821,0.2,-0.131,0.307,-0.287
18.83,0.197,-0.136,0.302,-0.294
18.838,0.192,-0.142,0.296,-0.3
18.846,0.188,-0.149,0.29,-0.308
18.855,0.183,-0.155,0.284,-0.315
18.863,0.177,-0.162,0.278,-0.322
18.871,0.17,-0.17,0.271,-0.329
18.88,0.162,-0.177,0.264,-0.336
18.888,0.152,-0.186,0.256,-0.342
18.896,0.141,-0.192,0.247,-0.348
18.905,0.131,-0.199,0.239,-0.354
18.913,0.12,-0.206,0.229,-0.36
18.921,0.108,-0.213,0.218,-0.365
18.93,9.56E-02,-0.219,0.207,-0.371
18.938,8.30E-02,-0.225,0.195,-0.376
18.946,7.15E-02,-0.225,0.182,-0.381
18.955,6.10E-02,-0.229,0.168,-0.385
18.963,4.92E-02,-0.231,0.153,-0.39
18.971,3.66E-02,-0.234,0.137,-0.395
18.98,2.18E-02,-0.234,0.12,-0.4
18.988,8.09E-03,-0.241,0.102,-0.404
18.996,-3.83E-03,-0.241,8.27E-02,-0.409
19.005,-1.43E-02,-0.237,6.22E-02,-0.413
19.013,-2.40E-02,-0.237,4.16E-02,-0.417
19.021,-3.32E-02,-0.236,2.07E-02,-0.42
19.03,-4.21E-02,-0.235,-2.05E-03,-0.422
19.038,-5.07E-02,-0.233,-2.86E-02,-0.421
19.046,-5.84E-02,-0.232,-5.22E-02,-0.421
19.055,-6.53E-02,-0.23,-7.73E-02,-0.419
19.063,-7.22E-02,-0.228,-9.90E-02,-0.416
19.072,-7.81E-02,-0.226,-0.128,-0.41
19.08,-8.37E-02,-0.224,-0.148,-0.404
19.088,-8.87E-02,-0.222,-0.172,-0.394
19.097,-9.38E-02,-0.221,-0.196,-0.382
19.105,-9.85E-02,-0.219,-0.215,-0.371
19.113,-0.103,-0.217,-0.233,-0.358
19.122,-0.108,-0.214,-0.252,-0.341
19.13,-0.113,-0.212,-0.267,-0.326
19.138,-0.117,-0.21,-0.281,-0.31
19.147,-0.123,-0.207,-0.294,-0.296
19.155,-0.128,-0.204,-0.307,-0.279
19.163,-0.133,-0.201,-0.317,-0.264
19.172,-0.137,-0.198,-0.326,-0.248
19.18,-0.142,-0.195,-0.333,-0.234
19.188,-0.147,-0.191,-0.34,-0.22
19.197,-0.151,-0.188,-0.345,-0.208
19.205,-0.155,-0.185,-0.349,-0.196
19.213,-0.159,-0.182,-0.354,-0.186
19.222,-0.163,-0.179,-0.357,-0.176
19.23,-0.166,-0.175,-0.36,-0.168
19.238,-0.169,-0.173,-0.363,-0.16
19.247,-0.171,-0.17,-0.365,-0.154
19.255,-0.174,-0.168,-0.367,-0.148
19.263,-0.176,-0.166,-0.368,-0.143
19.272,-0.178,-0.164,-0.37,-0.138
19.28,-0.179,-0.163,-0.371,-0.135
19.288,-0.18,-0.161,-0.372,-0.133
19.297,-0.181,-0.16,-0.372,-0.132
19.305,-0.181,-0.16,-0.373,-0.131
19.313,-0.182,-0.16,-0.373,-0.131
19.322,-0.182,-0.16,-0.373,-0.133
19.33,-0.181,-0.16,-0.373,-0.135
19.338,-0.18,-0.161,-0.372,-0.138
19.347,-0.18,-0.162,-0.372,-0.141
19.355,-0.178,-0.164,-0.371,-0.146
19.363,-0.177,-0.165,-0.369,-0.152
19.372,-0.175,-0.167,-0.368,-0.158
19.38,-0.172,-0.169,-0.366,-0.165
19.388,-0.17,-0.172,-0.363,-0.173
19.397,-0.167,-0.174,-0.36,-0.182
19.405,-0.164,-0.177,-0.357,-0.193
19.413,-0.161,-0.18,-0.353,-0.203
19.422,-0.157,-0.183,-0.348,-0.215
19.43,-0.153,-0.186,-0.342,-0.227
19.438,-0.149,-0.189,-0.334,-0.24
19.447,-0.145,-0.192,-0.327,-0.253
19.455,-0.141,-0.195,-0.319,-0.267
19.463,-0.136,-0.198,-0.31,-0.281
19.472,-0.132,-0.201,-0.298,-0.296
19.48,-0.127,-0.204,-0.286,-0.311
19.488,-0.122,-0.207,-0.272,-0.326
19.497,-0.117,-0.209,-0.257,-0.34
19.505,-0.112,-0.212,-0.24,-0.355
19.513,-0.107,-0.214,-0.223,-0.367
19.522,-0.102,-0.216,-0.206,-0.377
19.53,-9.63E-02,-0.219,-0.186,-0.388
19.538,-9.07E-02,-0.221,-0.162,-0.398
19.547,-8.44E-02,-0.223,-0.14,-0.406
19.555,-7.78E-02,-0.226,-0.115,-0.412
19.563,-7.07E-02,-0.228,-9.01E-02,-0.42
19.572,-6.28E-02,-0.23,-6.94E-02,-0.42
19.58,-5.44E-02,-0.232,-4.75E-02,-0.421
19.588,-4.54E-02,-0.234,-2.48E-02,-0.422
19.597,-3.60E-02,-0.235,-3.49E-03,-0.421
19.605,-2.66E-02,-0.236,1.64E-02,-0.421
19.613,-1.62E-02,-0.237,3.65E-02,-0.419
19.622,-4.83E-03,-0.241,5.68E-02,-0.417
19.63,7.17E-03,-0.241,7.67E-02,-0.414
19.638,2.08E-02,-0.238,9.54E-02,-0.411
19.647,3.56E-02,-0.235,0.113,-0.407
19.655,4.89E-02,-0.233,0.13,-0.402
19.663,6.08E-02,-0.23,0.145,-0.398
19.672,7.16E-02,-0.229,0.16,-0.393
19.68,8.30E-02,-0.225,0.175,-0.388
19.688,9.49E-02,-0.22,0.188,-0.382
19.697,0.107,-0.214,0.201,-0.376
19.705,0.119,-0.207,0.212,-0.37
19.713,0.129,-0.201,0.224,-0.363
19.722,0.139,-0.194,0.234,-0.357
19.73,0.148,-0.187,0.244,-0.349
19.738,0.158,-0.181,0.254,-0.342
19.747,0.165,-0.174,0.263,-0.334
19.755,0.172,-0.168,0.272,-0.326
19.763,0.178,-0.162,0.28,-0.318
19.772,0.183,-0.156,0.288,-0.31
19.78,0.187,-0.15,0.296,-0.303
19.788,0.191,-0.145,0.303,-0.295
19.797,0.194,-0.141,0.312,-0.29
19.805,0.196,-0.137,0.318,-0.283
19.813,0.199,-0.133,0.324,-0.276
19.822,0.2,-0.131,0.33,-0.269
19.83,0.202,-0.128,0.336,-0.262
19.838,0.203,-0.127,0.342,-0.255
19.847,0.203,-0.126,0.348,-0.248
19.855,0.204,-0.125,0.352,-0.24
19.863,0.204,-0.125,0.356,-0.233
19.872,0.203,-0.126,0.36,-0.227
19.88,0.203,-0.128,0.363,-0.222
19.888,0.201,-0.129,0.366,-0.218
19.897,0.2,-0.132,0.367,-0.215
19.905,0.198,-0.134,0.369,-0.211
19.913,0.196,-0.138,0.369,-0.206
19.922,0.193,-0.141,0.369,-0.202
19.93,0.19,-0.145,0.368,-0.199
19.938,0.187,-0.149,0.367,-0.197
19.947,0.184,-0.154,0.364,-0.195
19.955,0.18,-0.158,0.361,-0.194
19.963,0.172,-0.163,0.358,-0.194
19.972,0.167,-0.168,0.354,-0.195
19.98,0.162,-0.173,0.349,-0.197
19.988,0.157,-0.178,0.343,-0.2
19.997,0.151,-0.183,0.338,-0.203
20.005,0.145,-0.187,0.332,-0.208
20.013,0.139,-0.192,0.326,-0.213
20.022,0.132,-0.197,0.319,-0.219
20.03,0.125,-0.201,0.312,-0.226
20.038,0.118,-0.206,0.305,-0.233
20.047,0.111,-0.21,0.297,-0.242
20.055,0.105,-0.217,0.288,-0.252
20.064,9.76E-02,-0.22,0.279,-0.263
20.072,8.97E-02,-0.224,0.269,-0.275
20.08,8.19E-02,-0.226,0.258,-0.288
20.089,7.27E-02,-0.23,0.242,-0.305
20.097,6.21E-02,-0.231,0.229,-0.319
20.105,5.40E-02,-0.233,0.219,-0.329
20.114,4.66E-02,-0.234,0.2,-0.345
20.122,3.99E-02,-0.236,0.183,-0.361
20.13,3.37E-02,-0.237,0.163,-0.377
20.139,2.83E-02,-0.237,0.148,-0.386
20.147,2.35E-02,-0.238,0.127,-0.399
20.155,2.51E-02,-0.234,9.62E-02,-0.414
20.164,1.88E-02,-0.24,7.74E-02,-0.421
20.172,1.54E-02,-0.241,4.88E-02,-0.425
20.18,1.24E-02,-0.241,1.44E-02,-0.428
20.189,9.07E-03,-0.241,-1.48E-02,-0.427
20.197,5.42E-03,-0.242,-4.28E-02,-0.422
20.205,1.04E-03,-0.242,-6.25E-02,-0.417
20.214,-3.86E-03,-0.242,-9.34E-02,-0.406
20.222,-9.35E-03,-0.241,-0.115,-0.396
20.23,-1.57E-02,-0.241,-0.138,-0.385
20.239,-2.28E-02,-0.24,-0.156,-0.373
20.247,-3.08E-02,-0.239,-0.175,-0.36
20.255,-3.96E-02,-0.238,-0.192,-0.348
20.264,-4.86E-02,-0.237,-0.208,-0.336
20.272,-5.81E-02,-0.235,-0.224,-0.325
20.28,-6.79E-02,-0.233,-0.237,-0.314
20.289,-7.76E-02,-0.23,-0.25,-0.303
20.297,-8.70E-02,-0.226,-0.263,-0.293
20.305,-9.66E-02,-0.223,-0.274,-0.284
20.314,-0.106,-0.219,-0.285,-0.276
20.322,-0.114,-0.214,-0.295,-0.269
20.33,-0.123,-0.21,-0.305,-0.263
20.339,-0.131,-0.205,-0.314,-0.257
20.347,-0.139,-0.2,-0.321,-0.253
20.355,-0.147,-0.194,-0.329,-0.249
20.364,-0.154,-0.188,-0.335,-0.246
20.372,-0.161,-0.182,-0.341,-0.244
20.38,-0.168,-0.176,-0.346,-0.243
20.389,-0.174,-0.17,-0.35,-0.242
20.397,-0.18,-0.164,-0.353,-0.242
20.405,-0.186,-0.157,-0.353,-0.244
20.414,-0.191,-0.152,-0.354,-0.244
20.422,-0.195,-0.146,-0.355,-0.244
20.43,-0.199,-0.142,-0.355,-0.245
20.439,-0.202,-0.137,-0.355,-0.246
20.447,-0.205,-0.133,-0.354,-0.247
20.455,-0.207,-0.13,-0.352,-0.249
20.464,-0.209,-0.126,-0.35,-0.25
20.472,-0.211,-0.124,-0.348,-0.252
20.48,-0.212,-0.122,-0.345,-0.254
20.489,-0.212,-0.121,-0.342,-0.257
20.497,-0.212,-0.121,-0.339,-0.259
20.505,-0.212,-0.121,-0.336,-0.263
20.514,-0.212,-0.122,-0.332,-0.266
20.522,-0.211,-0.124,-0.329,-0.27
20.53,-0.209,-0.126,-0.325,-0.274
20.539,-0.207,-0.129,-0.321,-0.278
20.547,-0.205,-0.132,-0.318,-0.282
20.555,-0.203,-0.136,-0.314,-0.288
20.564,-0.2,-0.141,-0.31,-0.293
20.572,-0.196,-0.145,-0.305,-0.298
20.58,-0.192,-0.151,-0.301,-0.304
20.589,-0.187,-0.157,-0.296,-0.31
20.597,-0.181,-0.164,-0.291,-0.316
20.605,-0.174,-0.17,-0.286,-0.322
20.614,-0.166,-0.178,-0.28,-0.328
20.622,-0.158,-0.185,-0.273,-0.333
20.63,-0.149,-0.192,-0.266,-0.339
20.639,-0.14,-0.199,-0.259,-0.345
20.647,-0.13,-0.205,-0.251,-0.35
20.655,-0.119,-0.212,-0.242,-0.355
20.664,-0.109,-0.217,-0.231,-0.36
20.672,-9.74E-02,-0.22,-0.22,-0.365
20.68,-8.56E-02,-0.225,-0.208,-0.37
20.689,-7.34E-02,-0.229,-0.195,-0.374
20.697,-6.10E-02,-0.233,-0.181,-0.379
20.705,-4.85E-02,-0.235,-0.166,-0.384
20.714,-3.62E-02,-0.237,-0.15,-0.389
20.722,-2.40E-02,-0.239,-0.133,-0.394
20.73,-1.27E-02,-0.24,-0.115,-0.399
20.739,-2.34E-03,-0.24,-9.59E-02,-0.404
20.747,6.95E-03,-0.24,-7.62E-02,-0.409
20.755,1.53E-02,-0.24,-5.65E-02,-0.412
20.764,2.37E-02,-0.237,-3.52E-02,-0.416
20.772,3.19E-02,-0.236,-1.29E-02,-0.419
20.78,4.03E-02,-0.235,9.08E-03,-0.421
20.789,4.79E-02,-0.234,3.69E-02,-0.422
20.797,5.51E-02,-0.232,6.12E-02,-0.421
20.805,6.17E-02,-0.231,8.17E-02,-0.419
20.814,6.76E-02,-0.229,0.112,-0.413
20.822,7.32E-02,-0.227,0.137,-0.408
20.83,8.16E-02,-0.227,0.154,-0.401
20.839,8.65E-02,-0.225,0.176,-0.389
20.847,9.10E-02,-0.223,0.197,-0.376
20.855,9.58E-02,-0.221,0.211,-0.367
20.864,0.101,-0.219,0.23,-0.356
20.872,0.104,-0.213,0.247,-0.336
20.88,0.109,-0.211,0.262,-0.319
20.889,0.116,-0.212,0.275,-0.305
20.897,0.12,-0.209,0.283,-0.296
20.905,0.126,-0.206,0.292,-0.282
20.914,0.131,-0.202,0.304,-0.266
20.922,0.136,-0.199,0.314,-0.252
20.93,0.14,-0.196,0.322,-0.239
20.939,0.145,-0.192,0.328,-0.228
20.947,0.15,-0.189,0.331,-0.219
20.955,0.154,-0.186,0.336,-0.211
20.964,0.158,-0.182,0.34,-0.202
20.972,0.161,-0.179,0.344,-0.194
20.98,0.165,-0.176,0.347,-0.187
20.989,0.168,-0.173,0.351,-0.181
20.997,0.171,-0.17,0.354,-0.176
21.005,0.173,-0.168,0.356,-0.171
21.014,0.175,-0.165,0.358,-0.167
21.022,0.177,-0.163,0.36,-0.164
21.03,0.179,-0.161,0.362,-0.163
21.039,0.18,-0.16,0.363,-0.161
21.048,0.181,-0.159,0.364,-0.161
21.056,0.182,-0.158,0.365,-0.162
21.064,0.182,-0.158,0.365,-0.164
21.073,0.182,-0.158,0.365,-0.166
21.081,0.182,-0.158,0.364,-0.169
21.089,0.181,-0.159,0.364,-0.173
21.098,0.18,-0.16,0.363,-0.178
21.106,0.179,-0.161,0.361,-0.182
21.114,0.178,-0.163,0.36,-0.187
21.123,0.176,-0.165,0.357,-0.194
21.131,0.174,-0.167,0.354,-0.201
21.139,0.172,-0.169,0.351,-0.21
21.148,0.169,-0.172,0.347,-0.219
21.156,0.166,-0.174,0.345,-0.23
21.164,0.163,-0.177,0.337,-0.243
21.173,0.16,-0.18,0.33,-0.255
21.181,0.156,-0.183,0.323,-0.266
21.189,0.153,-0.186,0.316,-0.275
21.198,0.149,-0.19,0.307,-0.287
21.206,0.144,-0.193,0.296,-0.299
21.214,0.14,-0.196,0.285,-0.312
21.223,0.136,-0.199,0.273,-0.328
21.231,0.13,-0.203,0.259,-0.341
21.239,0.125,-0.206,0.246,-0.351
21.248,0.12,-0.209,0.229,-0.36
21.256,0.115,-0.212,0.212,-0.371
21.264,0.108,-0.216,0.194,-0.381
21.273,0.102,-0.219,0.175,-0.39
21.281,9.46E-02,-0.222,0.157,-0.399
21.289,8.72E-02,-0.225,0.137,-0.405
21.298,7.80E-02,-0.222,0.116,-0.411
21.306,7.10E-02,-0.23,9.47E-02,-0.416
21.314,6.04E-02,-0.234,7.46E-02,-0.42
21.323,4.75E-02,-0.232,5.49E-02,-0.422
21.331,3.73E-02,-0.234,3.47E-02,-0.424
21.339,2.85E-02,-0.239,1.45E-02,-0.425
21.348,1.87E-02,-0.241,-5.77E-03,-0.426
21.356,8.96E-03,-0.241,-2.55E-02,-0.425
21.364,-2.18E-03,-0.241,-4.40E-02,-0.424
21.373,-1.38E-02,-0.238,-6.23E-02,-0.422
21.381,-2.56E-02,-0.237,-8.01E-02,-0.42
21.389,-3.78E-02,-0.234,-9.70E-02,-0.417
21.398,-5.04E-02,-0.233,-0.113,-0.413
21.406,-6.28E-02,-0.231,-0.129,-0.409
21.414,-7.48E-02,-0.227,-0.145,-0.404
21.423,-8.62E-02,-0.223,-0.16,-0.399
21.431,-9.69E-02,-0.219,-0.175,-0.393
21.439,-0.107,-0.214,-0.189,-0.386
21.448,-0.116,-0.209,-0.203,-0.379
21.456,-0.125,-0.204,-0.216,-0.372
21.464,-0.133,-0.199,-0.228,-0.365
21.473,-0.141,-0.193,-0.24,-0.357
21.481,-0.149,-0.188,-0.252,-0.349
21.489,-0.156,-0.184,-0.263,-0.341
21.498,-0.162,-0.178,-0.273,-0.333
21.506,-0.168,-0.173,-0.284,-0.324
21.514,-0.173,-0.168,-0.293,-0.316
21.523,-0.177,-0.163,-0.302,-0.307
21.531,-0.181,-0.159,-0.311,-0.299
21.539,-0.184,-0.155,-0.319,-0.29
21.548,-0.187,-0.152,-0.326,-0.282
21.556,-0.189,-0.15,-0.333,-0.274
21.564,-0.191,-0.147,-0.339,-0.266
21.573,-0.189,-0.147,-0.345,-0.259
21.581,-0.19,-0.146,-0.35,-0.252
21.589,-0.191,-0.145,-0.355,-0.244
21.598,-0.192,-0.144,-0.359,-0.238
21.606,-0.192,-0.144,-0.362,-0.232
21.614,-0.191,-0.144,-0.365,-0.226
21.623,-0.19,-0.145,-0.367,-0.221
21.631,-0.19,-0.147,-0.368,-0.215
21.639,-0.188,-0.148,-0.369,-0.211
21.648,-0.187,-0.15,-0.37,-0.207
21.656,-0.188,-0.154,-0.369,-0.204
21.664,-0.186,-0.157,-0.369,-0.202
21.673,-0.183,-0.16,-0.37,-0.197
21.681,-0.181,-0.163,-0.368,-0.196
21.689,-0.178,-0.166,-0.365,-0.195
21.698,-0.174,-0.17,-0.361,-0.196
21.706,-0.171,-0.173,-0.357,-0.197
21.714,-0.167,-0.177,-0.353,-0.198
21.723,-0.162,-0.181,-0.349,-0.201
21.731,-0.157,-0.185,-0.344,-0.206
21.739,-0.152,-0.189,-0.339,-0.21
21.748,-0.147,-0.194,-0.334,-0.214
21.756,-0.141,-0.198,-0.327,-0.221
21.764,-0.135,-0.202,-0.321,-0.228
21.773,-0.129,-0.206,-0.314,-0.236
21.781,-0.122,-0.21,-0.306,-0.245
21.789,-0.116,-0.211,-0.299,-0.255
21.798,-0.109,-0.215,-0.29,-0.265
21.806,-0.102,-0.218,-0.281,-0.277
21.814,-9.53E-02,-0.221,-0.27,-0.289
21.823,-8.82E-02,-0.224,-0.259,-0.302
21.831,-8.13E-02,-0.226,-0.246,-0.315
21.839,-7.47E-02,-0.229,-0.233,-0.329
21.848,-6.80E-02,-0.231,-0.219,-0.343
21.856,-6.19E-02,-0.232,-0.203,-0.357
21.864,-5.60E-02,-0.234,-0.183,-0.372
21.873,-5.07E-02,-0.235,-0.162,-0.386
21.881,-4.57E-02,-0.236,-0.147,-0.395
21.889,-3.79E-02,-0.236,-0.123,-0.407
21.898,-3.36E-02,-0.236,-9.86E-02,-0.416
21.906,-2.99E-02,-0.237,-7.28E-02,-0.423
21.914,-2.63E-02,-0.237,-3.91E-02,-0.427
21.923,-2.25E-02,-0.238,-1.96E-02,-0.428
21.931,-1.81E-02,-0.238,7.28E-03,-0.426
21.939,-1.35E-02,-0.238,3.27E-02,-0.424
21.948,-7.88E-03,-0.239,5.61E-02,-0.419
21.956,-1.84E-03,-0.239,8.35E-02,-0.407
21.964,5.12E-03,-0.238,0.109,-0.399
21.973,1.33E-02,-0.238,0.121,-0.391
21.981,2.27E-02,-0.237,0.139,-0.383
21.989,3.22E-02,-0.235,0.158,-0.372
21.998,4.14E-02,-0.234,0.176,-0.362
22.006,5.06E-02,-0.232,0.194,-0.351
22.014,5.95E-02,-0.229,0.21,-0.341
22.023,6.82E-02,-0.227,0.223,-0.332
22.031,7.68E-02,-0.226,0.234,-0.326
22.039,8.64E-02,-0.223,0.244,-0.319
22.048,9.59E-02,-0.22,0.255,-0.313
22.056,0.106,-0.215,0.265,-0.306
22.065,0.115,-0.209,0.275,-0.301
22.073,0.125,-0.204,0.284,-0.296
22.081,0.134,-0.198,0.292,-0.291
22.09,0.142,-0.192,0.3,-0.287
